seqnames	start	end	width	strand	score	group_name	type	gene_name	motif_nm	tf_symbol	description	species
chr10	5643767	5643780	14	+	14.8227534895088	MA0029.1	intron	vip	Mecom	MECOM	MDS1 and EVI1 complex locus MDS1,EVI1	Mus musculus
chr10	5645993	5646006	14	+	19.5015840922917	MA0029.1	intron	vip	Mecom	MECOM	MDS1 and EVI1 complex locus MDS1,EVI1	Mus musculus
chr10	5646639	5646648	10	+	11.7367866009196	MA0092.1	intron	vip	Hand1::Tcf3	-	-	Mus musculus
chr10	5644485	5644499	15	+	19.7162919478408	MA0142.1	intron	vip	Pou5f1::Sox2	POU5F1	POU class 5 homeobox 1	Mus musculus
chr10	5646903	5646913	11	+	14.0530913503861	MA0002.2	exon	vip	RUNX1	RUNX1	runt-related transcription factor 1	Mus musculus
chr10	5646934	5646945	12	+	18.2671883597942	MA0047.2	exon	vip	Foxa2	FOXA2	forkhead box A2	Mus musculus
chr10	5644119	5644133	15	+	15.2381023474219	MA0065.2	intron	vip	Pparg::Rxra	-	-	Mus musculus
chr10	5645744	5645758	15	+	13.7520586293719	MA0065.2	intron	vip	Pparg::Rxra	-	-	Mus musculus
chr10	5639980	5639993	14	+	7.86881811237328	MA0146.2	intron	vip	Zfx	18555785	ZNF926	Mus musculus
chr10	5641034	5641047	14	+	9.75717181396065	MA0146.2	intron	vip	Zfx	18555785	ZNF926	Mus musculus
chr10	5645212	5645225	14	+	8.12924071087368	MA0146.2	intron	vip	Zfx	18555785	ZNF926	Mus musculus
chr10	5639914	5639927	14	+	16.0693900409535	MA0463.1	intron	vip	Bcl6	BCL6	B-cell CLL/lymphoma 6	Mus musculus
chr10	5640503	5640516	14	+	15.2575982491372	MA0463.1	intron	vip	Bcl6	BCL6	B-cell CLL/lymphoma 6	Mus musculus
chr10	5644932	5644945	14	+	13.4086189392881	MA0463.1	exon	vip	Bcl6	BCL6	B-cell CLL/lymphoma 6	Mus musculus
chr10	5642605	5642615	11	+	14.6744346589952	MA0480.1	intron	vip	Foxo1	FOXO1	forkhead box O1	Mus musculus
chr10	5642654	5642664	11	+	14.4130959365399	MA0482.1	intron	vip	Gata4	GATA4	GATA binding protein 4	Mus musculus
chr10	5643494	5643504	11	+	13.8580303304743	MA0483.1	intron	vip	Gfi1b	GFI1B	growth factor independent 1B transcription repressor	Mus musculus
chr10	5642568	5642578	11	+	10.8603346188821	MA0493.1	exon	vip	Klf1	KLF1	Kruppel-like factor 1 (erythroid)	Mus musculus
chr10	5646515	5646533	19	+	12.7023173735034	MA0494.1	intron	vip	Nr1h3::Rxra	-	-	Mus musculus
chr10	5639318	5639328	11	+	12.4632584484458	MA0500.1	exon	vip	Myog	MYOG	myogenin (myogenic factor 4)	Mus musculus
chr10	5645498	5645508	11	+	13.0818146900705	MA0503.1	intron	vip	Nkx2-5(var.2)	NKX2-5	NK2 homeobox 5	Mus musculus
chr10	5640744	5640757	14	+	13.5280877724917	MA0518.1	intron	vip	Stat4	STAT4	signal transducer and activator of transcription 4	Mus musculus
chr10	5647018	5647031	14	+	14.3828978601247	MA0518.1	exon	vip	Stat4	STAT4	signal transducer and activator of transcription 4	Mus musculus
chr10	5639913	5639923	11	+	14.9838076889278	MA0519.1	intron	vip	Stat5a::Stat5b	-	-	Mus musculus
chr10	5639318	5639328	11	+	12.4715760405318	MA0521.1	exon	vip	Tcf12	TCF12	transcription factor 12	Mus musculus
chr10	5645180	5645190	11	+	14.447344541612	MA0035.3	intron	vip	Gata1	GATA1	GATA binding protein 1 (globin transcription factor 1)	Mus musculus
chr10	5641782	5641792	11	+	14.5830476808933	MA0594.1	intron	vip	Hoxa9	HOXA9	homeobox A9	Mus musculus
chr10	5644873	5644885	13	+	11.0413928118856	MA0616.1	intron	vip	Hes2			Mus musculus
chr10	5645812	5645827	16	+	16.8032207784857	MA0627.1	intron	vip	Pou2f3			Mus musculus
chr10	5646820	5646829	10	+	8.27329939027026	MA0632.1	exon	vip	Tcfl5			Mus musculus
chr10	5641822	5641831	10	+	13.5755441750541	MA0633.1	intron	vip	Twist2			Mus musculus
chr10	5645745	5645758	14	+	11.6374076181929	MA0677.1	intron	vip	Nr2f6			Mus musculus
chr10	5644364	5644377	14	+	7.32244158462675	MA0512.2	intron	vip	Rxra			Mus musculus
chr10	5645745	5645758	14	+	4.83044215011003	MA0512.2	intron	vip	Rxra			Mus musculus
chr10	5642568	5642582	15	+	8.62191924007579	MA0742.1	exon	vip	Klf12			Mus musculus
chr10	5645484	5645495	12	+	13.7887783681481	MA0769.1	intron	vip	Tcf7			Mus musculus
chr10	5639318	5639327	10	+	11.3316393515017	MA0816.1	exon	vip	Ascl2			Mus musculus
chr10	5646820	5646829	10	+	12.0782048326832	MA0829.1	exon	vip	Srebf1(var.2)			Mus musculus
chr10	5642261	5642272	12	+	15.7117696007486	MA0840.1	intron	vip	Creb5			Mus musculus
chr10	5640160	5640176	17	+	16.4251976809516	MA0854.1	intron	vip	Alx1			Mus musculus
chr10	5640045	5640059	15	+	1.9522744469335	MA0869.1	intron	vip	Sox11			Mus musculus
chr10	5640225	5640239	15	+	1.02130950463218	MA0869.1	intron	vip	Sox11			Mus musculus
chr10	5646153	5646169	17	+	15.3013696726385	MA0883.1	intron	vip	Dmbx1			Mus musculus
chr10	5640161	5640176	16	+	18.3643855170145	MA0904.1	intron	vip	Hoxb5			Mus musculus
