seqnames	start	end	width	strand	overlap_count
chr6	49810460	49810469	10	*	2
chr6	49810470	49810479	10	*	2
chr6	49810480	49810489	10	*	2
chr6	49810490	49810499	10	*	0
chr6	49810500	49810509	10	*	0
chr6	49810510	49810519	10	*	2
chr6	49810520	49810529	10	*	3
chr6	49810530	49810539	10	*	1
chr6	49810540	49810549	10	*	1
chr6	49810550	49810559	10	*	1
chr6	49810560	49810569	10	*	2
chr6	49810570	49810579	10	*	1
chr6	49810580	49810589	10	*	1
chr6	49810590	49810599	10	*	0
chr6	49810600	49810609	10	*	0
chr6	49810610	49810619	10	*	0
chr6	49810620	49810629	10	*	0
chr6	49810630	49810639	10	*	2
chr6	49810640	49810649	10	*	2
chr6	49810650	49810659	10	*	0
chr6	49810660	49810669	10	*	0
chr6	49810670	49810679	10	*	0
chr6	49810680	49810689	10	*	0
chr6	49810690	49810699	10	*	0
chr6	49810700	49810709	10	*	0
chr6	49810710	49810719	10	*	1
chr6	49810720	49810729	10	*	4
chr6	49810730	49810739	10	*	7
chr6	49810740	49810749	10	*	1
chr6	49810750	49810759	10	*	0
chr6	49810760	49810769	10	*	0
chr6	49810770	49810779	10	*	0
chr6	49810780	49810789	10	*	0
chr6	49810790	49810799	10	*	0
chr6	49810800	49810809	10	*	2
chr6	49810810	49810819	10	*	2
chr6	49810820	49810829	10	*	2
chr6	49810830	49810839	10	*	0
chr6	49810840	49810849	10	*	0
chr6	49810850	49810859	10	*	1
chr6	49810860	49810869	10	*	1
chr6	49810870	49810879	10	*	1
chr6	49810880	49810889	10	*	1
chr6	49810890	49810899	10	*	2
chr6	49810900	49810909	10	*	2
chr6	49810910	49810919	10	*	0
chr6	49810920	49810929	10	*	0
chr6	49810930	49810939	10	*	0
chr6	49810940	49810949	10	*	0
chr6	49810950	49810959	10	*	0
chr6	49810960	49810969	10	*	1
chr6	49810970	49810979	10	*	1
chr6	49810980	49810989	10	*	0
chr6	49810990	49810999	10	*	0
chr6	49811000	49811009	10	*	2
chr6	49811010	49811019	10	*	7
chr6	49811020	49811029	10	*	1
chr6	49811030	49811039	10	*	0
chr6	49811040	49811049	10	*	0
chr6	49811050	49811059	10	*	0
chr6	49811060	49811069	10	*	0
chr6	49811070	49811079	10	*	0
chr6	49811080	49811089	10	*	7
chr6	49811090	49811099	10	*	7
chr6	49811100	49811109	10	*	0
chr6	49811110	49811119	10	*	0
chr6	49811120	49811129	10	*	1
chr6	49811130	49811139	10	*	1
chr6	49811140	49811149	10	*	1
chr6	49811150	49811159	10	*	0
chr6	49811160	49811169	10	*	1
chr6	49811170	49811179	10	*	2
chr6	49811180	49811189	10	*	2
chr6	49811190	49811199	10	*	0
chr6	49811200	49811209	10	*	0
chr6	49811210	49811219	10	*	0
chr6	49811220	49811229	10	*	0
chr6	49811230	49811239	10	*	0
chr6	49811240	49811249	10	*	1
chr6	49811250	49811259	10	*	1
chr6	49811260	49811269	10	*	1
chr6	49811270	49811279	10	*	1
chr6	49811280	49811289	10	*	1
chr6	49811290	49811299	10	*	1
chr6	49811300	49811309	10	*	3
chr6	49811310	49811319	10	*	2
chr6	49811320	49811329	10	*	1
chr6	49811330	49811339	10	*	0
chr6	49811340	49811349	10	*	0
chr6	49811350	49811359	10	*	0
chr6	49811360	49811369	10	*	0
chr6	49811370	49811379	10	*	0
chr6	49811380	49811389	10	*	0
chr6	49811390	49811399	10	*	0
chr6	49811400	49811409	10	*	0
chr6	49811410	49811419	10	*	1
chr6	49811420	49811429	10	*	2
chr6	49811430	49811439	10	*	2
chr6	49811440	49811449	10	*	0
chr6	49811450	49811459	10	*	0
chr6	49811460	49811469	10	*	0
chr6	49811470	49811479	10	*	0
chr6	49811480	49811489	10	*	0
chr6	49811490	49811499	10	*	0
chr6	49811500	49811509	10	*	1
chr6	49811510	49811519	10	*	2
chr6	49811520	49811529	10	*	2
chr6	49811530	49811539	10	*	2
chr6	49811540	49811549	10	*	1
chr6	49811550	49811559	10	*	0
chr6	49811560	49811569	10	*	0
chr6	49811570	49811579	10	*	1
chr6	49811580	49811589	10	*	1
chr6	49811590	49811599	10	*	0
chr6	49811600	49811609	10	*	0
chr6	49811610	49811619	10	*	0
chr6	49811620	49811629	10	*	0
chr6	49811630	49811639	10	*	0
chr6	49811640	49811649	10	*	0
chr6	49811650	49811659	10	*	0
chr6	49811660	49811669	10	*	0
chr6	49811670	49811679	10	*	0
chr6	49811680	49811689	10	*	0
chr6	49811690	49811699	10	*	0
chr6	49811700	49811709	10	*	0
chr6	49811710	49811719	10	*	0
chr6	49811720	49811729	10	*	0
chr6	49811730	49811739	10	*	0
chr6	49811740	49811749	10	*	0
chr6	49811750	49811759	10	*	0
chr6	49811760	49811769	10	*	0
chr6	49811770	49811779	10	*	1
chr6	49811780	49811789	10	*	2
chr6	49811790	49811799	10	*	2
chr6	49811800	49811809	10	*	0
chr6	49811810	49811819	10	*	0
chr6	49811820	49811829	10	*	0
chr6	49811830	49811839	10	*	0
chr6	49811840	49811849	10	*	0
chr6	49811850	49811859	10	*	0
chr6	49811860	49811869	10	*	1
chr6	49811870	49811879	10	*	1
chr6	49811880	49811889	10	*	0
chr6	49811890	49811899	10	*	0
chr6	49811900	49811909	10	*	0
chr6	49811910	49811919	10	*	0
chr6	49811920	49811929	10	*	0
chr6	49811930	49811939	10	*	0
chr6	49811940	49811949	10	*	0
chr6	49811950	49811959	10	*	0
chr6	49811960	49811969	10	*	2
chr6	49811970	49811979	10	*	2
chr6	49811980	49811989	10	*	0
chr6	49811990	49811999	10	*	2
chr6	49812000	49812009	10	*	2
chr6	49812010	49812019	10	*	2
chr6	49812020	49812029	10	*	0
chr6	49812030	49812039	10	*	0
chr6	49812040	49812049	10	*	0
chr6	49812050	49812059	10	*	0
chr6	49812060	49812069	10	*	0
chr6	49812070	49812079	10	*	0
chr6	49812080	49812089	10	*	0
chr6	49812090	49812099	10	*	0
chr6	49812100	49812109	10	*	0
chr6	49812110	49812119	10	*	0
chr6	49812120	49812129	10	*	0
chr6	49812130	49812139	10	*	0
chr6	49812140	49812149	10	*	0
chr6	49812150	49812159	10	*	0
chr6	49812160	49812169	10	*	0
chr6	49812170	49812179	10	*	0
chr6	49812180	49812189	10	*	0
chr6	49812190	49812199	10	*	0
chr6	49812200	49812209	10	*	0
chr6	49812210	49812219	10	*	0
chr6	49812220	49812229	10	*	0
chr6	49812230	49812239	10	*	3
chr6	49812240	49812249	10	*	3
chr6	49812250	49812259	10	*	3
chr6	49812260	49812269	10	*	0
chr6	49812270	49812279	10	*	0
chr6	49812280	49812289	10	*	1
chr6	49812290	49812299	10	*	1
chr6	49812300	49812309	10	*	1
chr6	49812310	49812319	10	*	1
chr6	49812320	49812329	10	*	1
chr6	49812330	49812339	10	*	0
chr6	49812340	49812349	10	*	0
chr6	49812350	49812359	10	*	0
chr6	49812360	49812369	10	*	0
chr6	49812370	49812379	10	*	0
chr6	49812380	49812389	10	*	1
chr6	49812390	49812399	10	*	1
chr6	49812400	49812409	10	*	0
chr6	49812410	49812419	10	*	0
chr6	49812420	49812429	10	*	0
chr6	49812430	49812439	10	*	1
chr6	49812440	49812449	10	*	1
chr6	49812450	49812459	10	*	1
chr6	49812460	49812469	10	*	1
chr6	49812470	49812479	10	*	1
chr6	49812480	49812489	10	*	0
chr6	49812490	49812499	10	*	1
chr6	49812500	49812509	10	*	2
chr6	49812510	49812519	10	*	1
chr6	49812520	49812529	10	*	0
chr6	49812530	49812539	10	*	0
chr6	49812540	49812549	10	*	0
chr6	49812550	49812559	10	*	2
chr6	49812560	49812569	10	*	4
chr6	49812570	49812579	10	*	2
chr6	49812580	49812589	10	*	0
chr6	49812590	49812599	10	*	0
chr6	49812600	49812609	10	*	0
chr6	49812610	49812619	10	*	1
chr6	49812620	49812629	10	*	1
chr6	49812630	49812639	10	*	0
chr6	49812640	49812649	10	*	0
chr6	49812650	49812659	10	*	0
chr6	49812660	49812669	10	*	0
chr6	49812670	49812679	10	*	0
chr6	49812680	49812689	10	*	0
chr6	49812690	49812699	10	*	0
chr6	49812700	49812709	10	*	0
chr6	49812710	49812719	10	*	0
chr6	49812720	49812729	10	*	1
chr6	49812730	49812739	10	*	3
chr6	49812740	49812749	10	*	2
chr6	49812750	49812759	10	*	1
chr6	49812760	49812769	10	*	0
chr6	49812770	49812779	10	*	0
chr6	49812780	49812789	10	*	0
chr6	49812790	49812799	10	*	0
chr6	49812800	49812809	10	*	0
chr6	49812810	49812819	10	*	0
chr6	49812820	49812829	10	*	0
chr6	49812830	49812839	10	*	9
chr6	49812840	49812849	10	*	11
chr6	49812850	49812859	10	*	2
chr6	49812860	49812869	10	*	0
chr6	49812870	49812879	10	*	0
chr6	49812880	49812889	10	*	0
chr6	49812890	49812899	10	*	1
chr6	49812900	49812909	10	*	2
chr6	49812910	49812919	10	*	1
chr6	49812920	49812929	10	*	0
chr6	49812930	49812939	10	*	1
chr6	49812940	49812949	10	*	1
chr6	49812950	49812959	10	*	0
chr6	49812960	49812969	10	*	0
chr6	49812970	49812979	10	*	0
chr6	49812980	49812989	10	*	0
chr6	49812990	49812999	10	*	0
chr6	49813000	49813009	10	*	0
chr6	49813010	49813019	10	*	0
chr6	49813020	49813029	10	*	0
chr6	49813030	49813039	10	*	5
chr6	49813040	49813049	10	*	5
chr6	49813050	49813059	10	*	0
chr6	49813060	49813069	10	*	1
chr6	49813070	49813079	10	*	1
chr6	49813080	49813089	10	*	1
chr6	49813090	49813099	10	*	1
chr6	49813100	49813109	10	*	0
chr6	49813110	49813119	10	*	0
chr6	49813120	49813129	10	*	0
chr6	49813130	49813139	10	*	1
chr6	49813140	49813149	10	*	2
chr6	49813150	49813159	10	*	2
chr6	49813160	49813169	10	*	1
chr6	49813170	49813179	10	*	0
chr6	49813180	49813189	10	*	0
chr6	49813190	49813199	10	*	0
chr6	49813200	49813209	10	*	0
chr6	49813210	49813219	10	*	0
chr6	49813220	49813229	10	*	0
chr6	49813230	49813239	10	*	0
chr6	49813240	49813249	10	*	0
chr6	49813250	49813259	10	*	1
chr6	49813260	49813269	10	*	8
chr6	49813270	49813279	10	*	21
chr6	49813280	49813289	10	*	30
chr6	49813290	49813299	10	*	37
chr6	49813300	49813309	10	*	30
chr6	49813310	49813319	10	*	16
chr6	49813320	49813329	10	*	2
chr6	49813330	49813339	10	*	1
chr6	49813340	49813349	10	*	0
chr6	49813350	49813359	10	*	0
chr6	49813360	49813369	10	*	0
chr6	49813370	49813379	10	*	0
chr6	49813380	49813389	10	*	0
chr6	49813390	49813399	10	*	1
chr6	49813400	49813409	10	*	3
chr6	49813410	49813419	10	*	3
chr6	49813420	49813429	10	*	1
chr6	49813430	49813439	10	*	1
chr6	49813440	49813449	10	*	0
chr6	49813450	49813459	10	*	0
chr6	49813460	49813469	10	*	0
chr6	49813470	49813479	10	*	0
chr6	49813480	49813489	10	*	0
chr6	49813490	49813499	10	*	0
chr6	49813500	49813509	10	*	0
chr6	49813510	49813519	10	*	0
chr6	49813520	49813529	10	*	0
chr6	49813530	49813539	10	*	0
chr6	49813540	49813549	10	*	0
chr6	49813550	49813559	10	*	1
chr6	49813560	49813569	10	*	2
chr6	49813570	49813579	10	*	1
chr6	49813580	49813589	10	*	1
chr6	49813590	49813599	10	*	0
chr6	49813600	49813609	10	*	0
chr6	49813610	49813619	10	*	0
chr6	49813620	49813629	10	*	0
chr6	49813630	49813639	10	*	1
chr6	49813640	49813649	10	*	1
chr6	49813650	49813659	10	*	0
chr6	49813660	49813669	10	*	1
chr6	49813670	49813679	10	*	1
chr6	49813680	49813689	10	*	0
chr6	49813690	49813699	10	*	0
chr6	49813700	49813709	10	*	0
chr6	49813710	49813719	10	*	2
chr6	49813720	49813729	10	*	4
chr6	49813730	49813739	10	*	9
chr6	49813740	49813749	10	*	43
chr6	49813750	49813759	10	*	53
chr6	49813760	49813769	10	*	22
chr6	49813770	49813779	10	*	4
chr6	49813780	49813789	10	*	1
chr6	49813790	49813799	10	*	1
chr6	49813800	49813809	10	*	0
chr6	49813810	49813819	10	*	0
chr6	49813820	49813829	10	*	0
chr6	49813830	49813839	10	*	0
chr6	49813840	49813849	10	*	0
chr6	49813850	49813859	10	*	0
chr6	49813860	49813869	10	*	0
chr6	49813870	49813879	10	*	0
chr6	49813880	49813889	10	*	2
chr6	49813890	49813899	10	*	2
chr6	49813900	49813909	10	*	0
chr6	49813910	49813919	10	*	0
chr6	49813920	49813929	10	*	5
chr6	49813930	49813939	10	*	5
chr6	49813940	49813949	10	*	0
chr6	49813950	49813959	10	*	1
chr6	49813960	49813969	10	*	1
chr6	49813970	49813979	10	*	0
chr6	49813980	49813989	10	*	1
chr6	49813990	49813999	10	*	1
chr6	49814000	49814009	10	*	0
chr6	49814010	49814019	10	*	0
chr6	49814020	49814029	10	*	1
chr6	49814030	49814039	10	*	2
chr6	49814040	49814049	10	*	1
chr6	49814050	49814059	10	*	1
chr6	49814060	49814069	10	*	0
chr6	49814070	49814079	10	*	0
chr6	49814080	49814089	10	*	0
chr6	49814090	49814099	10	*	0
chr6	49814100	49814109	10	*	2
chr6	49814110	49814119	10	*	3
chr6	49814120	49814129	10	*	1
chr6	49814130	49814139	10	*	1
chr6	49814140	49814149	10	*	0
chr6	49814150	49814159	10	*	0
chr6	49814160	49814169	10	*	0
chr6	49814170	49814179	10	*	0
chr6	49814180	49814189	10	*	0
chr6	49814190	49814199	10	*	0
chr6	49814200	49814209	10	*	0
chr6	49814210	49814219	10	*	0
chr6	49814220	49814229	10	*	1
chr6	49814230	49814239	10	*	1
chr6	49814240	49814249	10	*	1
chr6	49814250	49814259	10	*	0
chr6	49814260	49814269	10	*	0
chr6	49814270	49814279	10	*	0
chr6	49814280	49814289	10	*	0
chr6	49814290	49814299	10	*	0
chr6	49814300	49814309	10	*	0
chr6	49814310	49814319	10	*	1
chr6	49814320	49814329	10	*	1
chr6	49814330	49814339	10	*	1
chr6	49814340	49814349	10	*	0
chr6	49814350	49814359	10	*	0
chr6	49814360	49814369	10	*	0
chr6	49814370	49814379	10	*	0
chr6	49814380	49814389	10	*	1
chr6	49814390	49814399	10	*	1
chr6	49814400	49814409	10	*	0
chr6	49814410	49814419	10	*	0
chr6	49814420	49814429	10	*	0
chr6	49814430	49814439	10	*	0
chr6	49814440	49814449	10	*	0
chr6	49814450	49814459	10	*	0
chr6	49814460	49814469	10	*	0
chr6	49814470	49814479	10	*	0
chr6	49814480	49814489	10	*	0
chr6	49814490	49814499	10	*	1
chr6	49814500	49814509	10	*	1
chr6	49814510	49814519	10	*	0
chr6	49814520	49814529	10	*	1
chr6	49814530	49814539	10	*	1
chr6	49814540	49814549	10	*	0
chr6	49814550	49814559	10	*	1
chr6	49814560	49814569	10	*	3
chr6	49814570	49814579	10	*	3
chr6	49814580	49814589	10	*	1
chr6	49814590	49814599	10	*	2
chr6	49814600	49814609	10	*	2
chr6	49814610	49814619	10	*	0
chr6	49814620	49814629	10	*	0
chr6	49814630	49814639	10	*	0
chr6	49814640	49814649	10	*	0
chr6	49814650	49814659	10	*	1
chr6	49814660	49814669	10	*	1
chr6	49814670	49814679	10	*	1
chr6	49814680	49814689	10	*	1
chr6	49814690	49814699	10	*	6
chr6	49814700	49814709	10	*	7
chr6	49814710	49814719	10	*	1
chr6	49814720	49814729	10	*	0
chr6	49814730	49814739	10	*	0
chr6	49814740	49814749	10	*	0
chr6	49814750	49814759	10	*	0
chr6	49814760	49814769	10	*	2
chr6	49814770	49814779	10	*	2
chr6	49814780	49814789	10	*	0
chr6	49814790	49814799	10	*	0
chr6	49814800	49814809	10	*	0
chr6	49814810	49814819	10	*	0
chr6	49814820	49814829	10	*	0
chr6	49814830	49814839	10	*	0
chr6	49814840	49814849	10	*	0
chr6	49814850	49814859	10	*	0
chr6	49814860	49814869	10	*	0
chr6	49814870	49814879	10	*	1
chr6	49814880	49814889	10	*	1
chr6	49814890	49814899	10	*	1
chr6	49814900	49814909	10	*	1
chr6	49814910	49814919	10	*	1
chr6	49814920	49814929	10	*	0
chr6	49814930	49814939	10	*	1
chr6	49814940	49814949	10	*	1
chr6	49814950	49814959	10	*	0
chr6	49814960	49814969	10	*	2
chr6	49814970	49814979	10	*	2
chr6	49814980	49814989	10	*	0
chr6	49814990	49814999	10	*	0
chr6	49815000	49815009	10	*	0
chr6	49815010	49815019	10	*	0
chr6	49815020	49815029	10	*	0
chr6	49815030	49815039	10	*	0
chr6	49815040	49815049	10	*	0
chr6	49815050	49815059	10	*	0
chr6	49815060	49815069	10	*	0
chr6	49815070	49815079	10	*	0
chr6	49815080	49815089	10	*	0
chr6	49815090	49815099	10	*	1
chr6	49815100	49815109	10	*	1
chr6	49815110	49815119	10	*	0
chr6	49815120	49815129	10	*	0
chr6	49815130	49815139	10	*	0
chr6	49815140	49815149	10	*	4
chr6	49815150	49815159	10	*	5
chr6	49815160	49815169	10	*	1
chr6	49815170	49815179	10	*	0
chr6	49815180	49815189	10	*	0
chr6	49815190	49815199	10	*	0
chr6	49815200	49815209	10	*	0
chr6	49815210	49815219	10	*	0
chr6	49815220	49815229	10	*	0
chr6	49815230	49815239	10	*	0
chr6	49815240	49815249	10	*	0
chr6	49815250	49815259	10	*	0
chr6	49815260	49815269	10	*	0
chr6	49815270	49815279	10	*	0
chr6	49815280	49815289	10	*	0
chr6	49815290	49815299	10	*	0
chr6	49815300	49815309	10	*	0
chr6	49815310	49815319	10	*	0
chr6	49815320	49815329	10	*	0
chr6	49815330	49815339	10	*	0
chr6	49815340	49815349	10	*	1
chr6	49815350	49815359	10	*	1
chr6	49815360	49815369	10	*	1
chr6	49815370	49815379	10	*	1
chr6	49815380	49815389	10	*	1
chr6	49815390	49815399	10	*	2
chr6	49815400	49815409	10	*	2
chr6	49815410	49815419	10	*	0
chr6	49815420	49815429	10	*	0
chr6	49815430	49815439	10	*	0
chr6	49815440	49815449	10	*	1
chr6	49815450	49815459	10	*	1
chr6	49815460	49815469	10	*	3
chr6	49815470	49815479	10	*	2
chr6	49815480	49815489	10	*	0
chr6	49815490	49815499	10	*	0
chr6	49815500	49815509	10	*	0
chr6	49815510	49815519	10	*	0
chr6	49815520	49815529	10	*	0
chr6	49815530	49815539	10	*	1
chr6	49815540	49815549	10	*	1
chr6	49815550	49815559	10	*	1
chr6	49815560	49815569	10	*	0
chr6	49815570	49815579	10	*	0
chr6	49815580	49815589	10	*	0
chr6	49815590	49815599	10	*	1
chr6	49815600	49815609	10	*	1
chr6	49815610	49815619	10	*	0
chr6	49815620	49815629	10	*	0
chr6	49815630	49815639	10	*	0
chr6	49815640	49815649	10	*	0
chr6	49815650	49815659	10	*	0
chr6	49815660	49815669	10	*	0
chr6	49815670	49815679	10	*	0
chr6	49815680	49815689	10	*	0
chr6	49815690	49815699	10	*	0
chr6	49815700	49815709	10	*	0
chr6	49815710	49815719	10	*	4
chr6	49815720	49815729	10	*	4
chr6	49815730	49815739	10	*	0
chr6	49815740	49815749	10	*	4
chr6	49815750	49815759	10	*	5
chr6	49815760	49815769	10	*	1
chr6	49815770	49815779	10	*	0
chr6	49815780	49815789	10	*	2
chr6	49815790	49815799	10	*	2
chr6	49815800	49815809	10	*	1
chr6	49815810	49815819	10	*	1
chr6	49815820	49815829	10	*	0
chr6	49815830	49815839	10	*	0
chr6	49815840	49815849	10	*	1
chr6	49815850	49815859	10	*	1
chr6	49815860	49815869	10	*	0
chr6	49815870	49815879	10	*	0
chr6	49815880	49815889	10	*	1
chr6	49815890	49815899	10	*	6
chr6	49815900	49815909	10	*	11
chr6	49815910	49815919	10	*	12
chr6	49815920	49815929	10	*	4
chr6	49815930	49815939	10	*	0
chr6	49815940	49815949	10	*	0
chr6	49815950	49815959	10	*	0
chr6	49815960	49815969	10	*	0
chr6	49815970	49815979	10	*	0
chr6	49815980	49815989	10	*	0
chr6	49815990	49815999	10	*	0
chr6	49816000	49816009	10	*	1
chr6	49816010	49816019	10	*	1
chr6	49816020	49816029	10	*	1
chr6	49816030	49816039	10	*	0
chr6	49816040	49816049	10	*	1
chr6	49816050	49816059	10	*	3
chr6	49816060	49816069	10	*	4
chr6	49816070	49816079	10	*	1
chr6	49816080	49816089	10	*	0
chr6	49816090	49816099	10	*	0
chr6	49816100	49816109	10	*	0
chr6	49816110	49816119	10	*	2
chr6	49816120	49816129	10	*	2
chr6	49816130	49816139	10	*	1
chr6	49816140	49816149	10	*	4
chr6	49816150	49816159	10	*	4
chr6	49816160	49816169	10	*	0
chr6	49816170	49816179	10	*	0
chr6	49816180	49816189	10	*	0
chr6	49816190	49816199	10	*	0
chr6	49816200	49816209	10	*	0
chr6	49816210	49816219	10	*	1
chr6	49816220	49816229	10	*	3
chr6	49816230	49816239	10	*	2
chr6	49816240	49816249	10	*	2
chr6	49816250	49816259	10	*	0
chr6	49816260	49816269	10	*	0
chr6	49816270	49816279	10	*	0
chr6	49816280	49816289	10	*	0
chr6	49816290	49816299	10	*	0
chr6	49816300	49816309	10	*	0
chr6	49816310	49816319	10	*	0
chr6	49816320	49816329	10	*	0
chr6	49816330	49816339	10	*	0
chr6	49816340	49816349	10	*	0
chr6	49816350	49816359	10	*	0
chr6	49816360	49816369	10	*	0
chr6	49816370	49816379	10	*	0
chr6	49816380	49816389	10	*	0
chr6	49816390	49816399	10	*	0
chr6	49816400	49816409	10	*	0
chr6	49816410	49816419	10	*	0
chr6	49816420	49816429	10	*	0
chr6	49816430	49816439	10	*	0
chr6	49816440	49816449	10	*	0
chr6	49816450	49816459	10	*	0
chr6	49816460	49816469	10	*	0
chr6	49816470	49816479	10	*	0
chr6	49816480	49816489	10	*	0
chr6	49816490	49816499	10	*	1
chr6	49816500	49816509	10	*	1
chr6	49816510	49816519	10	*	0
chr6	49816520	49816529	10	*	0
chr6	49816530	49816539	10	*	0
chr6	49816540	49816549	10	*	0
chr6	49816550	49816559	10	*	2
chr6	49816560	49816569	10	*	2
chr6	49816570	49816579	10	*	0
chr6	49816580	49816589	10	*	0
chr6	49816590	49816599	10	*	0
chr6	49816600	49816609	10	*	0
chr6	49816610	49816619	10	*	0
chr6	49816620	49816629	10	*	0
chr6	49816630	49816639	10	*	0
chr6	49816640	49816649	10	*	1
chr6	49816650	49816659	10	*	3
chr6	49816660	49816669	10	*	6
chr6	49816670	49816679	10	*	3
chr6	49816680	49816689	10	*	1
chr6	49816690	49816699	10	*	0
chr6	49816700	49816709	10	*	0
chr6	49816710	49816719	10	*	0
chr6	49816720	49816729	10	*	0
chr6	49816730	49816739	10	*	0
chr6	49816740	49816749	10	*	2
chr6	49816750	49816759	10	*	2
chr6	49816760	49816769	10	*	1
chr6	49816770	49816779	10	*	1
chr6	49816780	49816789	10	*	1
chr6	49816790	49816799	10	*	0
chr6	49816800	49816809	10	*	1
chr6	49816810	49816819	10	*	1
chr6	49816820	49816829	10	*	1
chr6	49816830	49816839	10	*	0
chr6	49816840	49816849	10	*	0
chr6	49816850	49816859	10	*	3
chr6	49816860	49816869	10	*	3
chr6	49816870	49816879	10	*	0
chr6	49816880	49816889	10	*	0
chr6	49816890	49816899	10	*	0
chr6	49816900	49816909	10	*	0
chr6	49816910	49816919	10	*	0
chr6	49816920	49816929	10	*	0
chr6	49816930	49816939	10	*	0
chr6	49816940	49816949	10	*	0
chr6	49816950	49816959	10	*	0
chr6	49816960	49816969	10	*	7
chr6	49816970	49816979	10	*	7
chr6	49816980	49816989	10	*	0
chr6	49816990	49816999	10	*	0
chr6	49817000	49817009	10	*	1
chr6	49817010	49817019	10	*	1
chr6	49817020	49817029	10	*	0
chr6	49817030	49817039	10	*	3
chr6	49817040	49817049	10	*	3
chr6	49817050	49817059	10	*	2
chr6	49817060	49817069	10	*	0
chr6	49817070	49817079	10	*	0
chr6	49817080	49817089	10	*	0
chr6	49817090	49817099	10	*	0
chr6	49817100	49817109	10	*	1
chr6	49817110	49817119	10	*	1
chr6	49817120	49817129	10	*	0
chr6	49817130	49817139	10	*	0
chr6	49817140	49817149	10	*	0
chr6	49817150	49817159	10	*	0
chr6	49817160	49817169	10	*	0
chr6	49817170	49817179	10	*	0
chr6	49817180	49817189	10	*	0
chr6	49817190	49817199	10	*	2
chr6	49817200	49817209	10	*	2
chr6	49817210	49817219	10	*	0
chr6	49817220	49817229	10	*	0
chr6	49817230	49817239	10	*	0
chr6	49817240	49817249	10	*	0
chr6	49817250	49817259	10	*	0
chr6	49817260	49817269	10	*	0
chr6	49817270	49817279	10	*	0
chr6	49817280	49817289	10	*	0
chr6	49817290	49817299	10	*	0
chr6	49817300	49817309	10	*	0
chr6	49817310	49817319	10	*	0
chr6	49817320	49817329	10	*	0
chr6	49817330	49817339	10	*	0
chr6	49817340	49817349	10	*	0
chr6	49817350	49817359	10	*	1
chr6	49817360	49817369	10	*	1
chr6	49817370	49817379	10	*	0
chr6	49817380	49817389	10	*	3
chr6	49817390	49817399	10	*	5
chr6	49817400	49817409	10	*	5
chr6	49817410	49817419	10	*	0
chr6	49817420	49817429	10	*	0
chr6	49817430	49817439	10	*	0
chr6	49817440	49817449	10	*	0
chr6	49817450	49817459	10	*	0
chr6	49817460	49817469	10	*	0
chr6	49817470	49817479	10	*	0
chr6	49817480	49817489	10	*	1
chr6	49817490	49817499	10	*	1
chr6	49817500	49817509	10	*	1
chr6	49817510	49817519	10	*	0
chr6	49817520	49817529	10	*	0
chr6	49817530	49817539	10	*	0
chr6	49817540	49817549	10	*	0
chr6	49817550	49817559	10	*	0
chr6	49817560	49817569	10	*	0
chr6	49817570	49817579	10	*	0
chr6	49817580	49817589	10	*	0
chr6	49817590	49817599	10	*	0
chr6	49817600	49817609	10	*	0
chr6	49817610	49817619	10	*	0
chr6	49817620	49817629	10	*	1
chr6	49817630	49817639	10	*	1
chr6	49817640	49817649	10	*	0
chr6	49817650	49817659	10	*	0
chr6	49817660	49817669	10	*	1
chr6	49817670	49817679	10	*	1
chr6	49817680	49817689	10	*	1
chr6	49817690	49817699	10	*	1
chr6	49817700	49817709	10	*	0
chr6	49817710	49817719	10	*	0
chr6	49817720	49817729	10	*	0
chr6	49817730	49817739	10	*	0
chr6	49817740	49817749	10	*	0
chr6	49817750	49817759	10	*	0
chr6	49817760	49817769	10	*	0
chr6	49817770	49817779	10	*	0
chr6	49817780	49817789	10	*	0
chr6	49817790	49817799	10	*	0
chr6	49817800	49817809	10	*	0
chr6	49817810	49817819	10	*	0
chr6	49817820	49817829	10	*	0
chr6	49817830	49817839	10	*	2
chr6	49817840	49817849	10	*	2
chr6	49817850	49817859	10	*	0
chr6	49817860	49817869	10	*	0
chr6	49817870	49817879	10	*	2
chr6	49817880	49817889	10	*	2
chr6	49817890	49817899	10	*	2
chr6	49817900	49817909	10	*	2
chr6	49817910	49817919	10	*	3
chr6	49817920	49817929	10	*	1
chr6	49817930	49817939	10	*	0
chr6	49817940	49817949	10	*	0
chr6	49817950	49817959	10	*	0
chr6	49817960	49817969	10	*	0
chr6	49817970	49817979	10	*	0
chr6	49817980	49817989	10	*	0
chr6	49817990	49817999	10	*	1
chr6	49818000	49818009	10	*	1
chr6	49818010	49818019	10	*	1
chr6	49818020	49818029	10	*	0
chr6	49818030	49818039	10	*	1
chr6	49818040	49818049	10	*	4
chr6	49818050	49818059	10	*	4
chr6	49818060	49818069	10	*	3
chr6	49818070	49818079	10	*	3
chr6	49818080	49818089	10	*	2
chr6	49818090	49818099	10	*	0
chr6	49818100	49818109	10	*	0
chr6	49818110	49818119	10	*	0
chr6	49818120	49818129	10	*	0
chr6	49818130	49818139	10	*	1
chr6	49818140	49818149	10	*	1
chr6	49818150	49818159	10	*	0
chr6	49818160	49818169	10	*	0
chr6	49818170	49818179	10	*	0
chr6	49818180	49818189	10	*	0
chr6	49818190	49818199	10	*	0
chr6	49818200	49818209	10	*	1
chr6	49818210	49818219	10	*	3
